time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,personal_budget,org_arrangments,pb_health,pb_education,pb_social,pb_integrated
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Educated elsewhere - not in education or training (compulsory school age),x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Educated elsewhere - not in education or training (other),x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Educated elsewhere - other arrangements by LA,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Educated elsewhere - other arrangements by parents,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Educated elsewhere - other placement settings,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Educated elsewhere - total,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,FE - general FE and tertiary colleges,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,FE - specialist post-16 institutions,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,FE - total,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,FE - UKRLP provider,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - academy,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - academy (resourced provision),x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - academy (SEN unit),x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - free school,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - independent,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - LA maintained,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - LA maintained (resourced provision),x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - LA maintained (SEN unit),x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Mainstream - total,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Non-maintained early years,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Placement not recorded,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Special - academy/free school,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Special - independent,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Special - LA maintained,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Special - non-maintained,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Type of placement,Special - total,x,x,x,x,x,x
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,All personal budgets,All personal budgets,9,0,0,9,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 10,2,0,0,2,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 11,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 12,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 13,2,0,0,2,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 14,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 15,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 16,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 17,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 18,2,0,0,2,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 19,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 20 and over,1,0,0,1,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 3,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 4,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 5,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 6,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 7,1,0,0,1,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 8,1,0,0,1,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Child or young persons age,age 9,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Any other ethnic group,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Black - Any other Black background,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Black - Black African,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Mixed - Any other Mixed background,3,0,0,3,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Mixed - White and Asian,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Mixed - White and Black African,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,White - Any other White background,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Ethnicity,White - White British,6,0,0,6,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Sex,Female,4,0,0,4,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Sex,Male,5,0,0,5,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,AP/PRU - free school,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,AP/PRU - total,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Educated elsewhere - other arrangements by LA,8,0,0,8,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Educated elsewhere - other placement settings,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Educated elsewhere - total,8,0,0,8,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,FE - general FE and tertiary colleges,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,FE - specialist post-16 institutions,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,FE - total,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Mainstream - academy,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Mainstream - academy (resourced provision),0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Mainstream - academy (SEN unit),0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Mainstream - independent,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Mainstream - total,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Non-maintained early years,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Placement not recorded,1,0,0,1,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Special - academy/free school,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Special - independent,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Special - LA maintained,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Special - non-maintained,0,0,0,0,0,0
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Type of placement,Special - total,0,0,0,0,0,0
